"Year","Site","Plot.size..m2.","Aspect","SR.w.m2","Lifeform","count","total","Cover","lat","lon","ele","Time_since_burnt","Time_since_grazing","Grazing.ceased","Average_change_max_summer_temp"
2004,"MHW",954,"S",858.848088459054,"shrub",98,200,0.49,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"W",838.535845711468,"bare ground",2,220,0.00909090909090909,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"W",838.535845711468,"grass",21,220,0.0954545454545455,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"W",838.535845711468,"herb",3,220,0.0136363636363636,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"W",838.535845711468,"litter",16,220,0.0727272727272727,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"W",838.535845711468,"rock",2,220,0.00909090909090909,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MHW",954,"W",838.535845711468,"shrub",176,220,0.8,-37.17599,146.6418,1689,65,13,1991,0.229351738
2004,"MM",1710,"E",959.450215762098,"bare ground",3,500,0.006,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"E",959.450215762098,"grass",240,500,0.48,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"E",959.450215762098,"herb",107,500,0.214,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"E",959.450215762098,"litter",1,500,0.002,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"E",959.450215762098,"rock",4,500,0.008,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"E",959.450215762098,"shrub",145,500,0.29,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"N",957.098640230385,"bare ground",12,190,0.0631578947368421,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"N",957.098640230385,"grass",108,190,0.568421052631579,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"N",957.098640230385,"herb",4,190,0.0210526315789474,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"N",957.098640230385,"shrub",66,190,0.347368421052632,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"S",895.52678045086,"grass",41,260,0.157692307692308,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"S",895.52678045086,"herb",17,260,0.0653846153846154,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"S",895.52678045086,"litter",4,260,0.0153846153846154,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"S",895.52678045086,"rock",29,260,0.111538461538462,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"S",895.52678045086,"shrub",169,260,0.65,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"W",884.719345547212,"bare ground",6,260,0.0230769230769231,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"W",884.719345547212,"grass",64,260,0.246153846153846,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
2004,"MM",1710,"W",884.719345547212,"herb",35,260,0.134615384615385,-37.18933803,146.620695,1728.878052,65,12,1992,0.229351738
